flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
127.0.0.1-127.0.0.1-54166-5052,127.0.0.1,127.0.0.1,54166,5052,0.013339757919311523,7,459,7,0,459,0,524.7471537595396,34408.4205108041,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54167-5052,127.0.0.1,127.0.0.1,54167,5052,0.013497114181518555,7,459,7,0,459,0,518.629382982106,34007.269541255235,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54168-5052,127.0.0.1,127.0.0.1,54168,5052,0.012789011001586914,7,459,7,0,459,0,547.3449040845621,35890.18728211629,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54169-5052,127.0.0.1,127.0.0.1,54169,5052,0.013367414474487305,7,459,7,0,459,0,523.6614764478213,34337.231098507145,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54170-5052,127.0.0.1,127.0.0.1,54170,5052,0.013320684432983398,7,459,7,0,459,0,525.4985233842244,34457.688890479854,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54171-5052,127.0.0.1,127.0.0.1,54171,5052,0.013320207595825195,7,459,7,0,459,0,525.5173351948308,34458.92240777533,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54172-5052,127.0.0.1,127.0.0.1,54172,5052,0.01302480697631836,7,459,7,0,459,0,537.4359875526268,35240.44546952224,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54173-5052,127.0.0.1,127.0.0.1,54173,5052,0.014569997787475586,7,459,7,0,459,0,480.43933170787585,31503.093321987857,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54174-5052,127.0.0.1,127.0.0.1,54174,5052,0.014326095581054688,7,459,7,0,459,0,488.618825722274,32039.434429503395,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54175-5052,127.0.0.1,127.0.0.1,54175,5052,0.019262313842773438,7,459,7,0,459,0,363.4039013763739,23828.912961679373,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54176-5052,127.0.0.1,127.0.0.1,54176,5052,0.016889333724975586,7,459,7,0,459,0,414.4627676844676,27176.91576673866,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54177-5052,127.0.0.1,127.0.0.1,54177,5052,0.018525362014770508,7,459,7,0,459,0,377.8603621575012,24776.84374718472,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54178-5052,127.0.0.1,127.0.0.1,54178,5052,0.015468120574951172,7,459,7,0,459,0,452.5436665741854,29673.934708221586,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54179-5052,127.0.0.1,127.0.0.1,54179,5052,0.016312122344970703,7,459,7,0,459,0,429.12870881931656,28138.582478295186,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54180-5052,127.0.0.1,127.0.0.1,54180,5052,0.014340400695800781,7,459,7,0,459,0,488.131409190663,32007.47383121633,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54181-5052,127.0.0.1,127.0.0.1,54181,5052,0.013029813766479492,7,459,7,0,459,0,537.2294743005617,35226.90410056541,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54182-5052,127.0.0.1,127.0.0.1,54182,5052,0.014438629150390625,7,459,7,0,459,0,484.8105680317041,31789.721532364598,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54183-5052,127.0.0.1,127.0.0.1,54183,5052,0.013143539428710938,7,459,7,0,459,0,532.5810477434335,34922.10013060514,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54184-5052,127.0.0.1,127.0.0.1,54184,5052,0.012495279312133789,7,459,7,0,459,0,560.2115667156404,36733.87273178271,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
127.0.0.1-127.0.0.1-54185-5052,127.0.0.1,127.0.0.1,54185,5052,0.012493133544921875,7,459,7,0,459,0,560.307786259542,36740.18198473282,65.57142857142857,44,183,0,0,0,HTTP_FLOOD
