flow_id,src_ip,dst_ip,src_port,dst_port,flow_duration,total_packets,total_bytes,forward_packets,backward_packets,forward_bytes,backward_bytes,packet_rate,byte_rate,avg_packet_length,min_packet_length,max_packet_length,tcp_syn_count,tcp_fin_count,tcp_ack_count,label
127.0.0.1-127.0.0.1-5051-52328,127.0.0.1,127.0.0.1,5051,52328,0.004472494125366211,9,666,9,0,666,0,2012.3000159923238,148910.20118343196,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52329,127.0.0.1,127.0.0.1,5051,52329,0.3276667594909668,10,710,10,0,710,0,30.51881129332462,2166.8356018260483,71.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52330,127.0.0.1,127.0.0.1,5051,52330,0.0028619766235351562,9,666,9,0,666,0,3144.6797734088636,232706.30323225592,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52331,127.0.0.1,127.0.0.1,5051,52331,0.0027751922607421875,9,666,9,0,666,0,3243.018556701031,239983.37319587628,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52332,127.0.0.1,127.0.0.1,5051,52332,0.0033311843872070312,9,666,9,0,666,0,2701.741769252791,199928.89092470656,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52333,127.0.0.1,127.0.0.1,5051,52333,0.003358125686645508,9,666,9,0,666,0,2680.0664536741215,198324.917571885,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52334,127.0.0.1,127.0.0.1,5051,52334,0.0031516551971435547,9,666,9,0,666,0,2855.6423330055222,211317.53264240865,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52335,127.0.0.1,127.0.0.1,5051,52335,0.0033884048461914062,9,666,9,0,666,0,2656.1170841542357,196552.66422741345,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52336,127.0.0.1,127.0.0.1,5051,52336,0.0033173561096191406,9,666,9,0,666,0,2713.0038809831826,200762.2871927555,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52337,127.0.0.1,127.0.0.1,5051,52337,0.003477811813354492,9,666,9,0,666,0,2587.834098855145,191499.72331528072,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52338,127.0.0.1,127.0.0.1,5051,52338,0.003225088119506836,9,666,9,0,666,0,2790.6214238190287,206505.98536260813,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52339,127.0.0.1,127.0.0.1,5051,52339,0.0029926300048828125,9,666,9,0,666,0,3007.3881453154877,222546.72275334608,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52340,127.0.0.1,127.0.0.1,5051,52340,0.003027200698852539,9,666,9,0,666,0,2973.0437111128613,220005.23462235174,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52341,127.0.0.1,127.0.0.1,5051,52341,0.003473043441772461,9,666,9,0,666,0,2591.387107846502,191762.6459806412,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52342,127.0.0.1,127.0.0.1,5051,52342,0.011487245559692383,8,622,8,0,622,0,696.4245657001723,54147.00998318839,77.75,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52343,127.0.0.1,127.0.0.1,5051,52343,0.002654552459716797,9,666,9,0,666,0,3390.4020118555777,250889.74887731273,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52344,127.0.0.1,127.0.0.1,5051,52344,0.002714395523071289,9,666,9,0,666,0,3315.6553359683794,245358.4948616601,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52345,127.0.0.1,127.0.0.1,5051,52345,0.003187417984008789,9,666,9,0,666,0,2823.6020644775226,208946.55277133666,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52346,127.0.0.1,127.0.0.1,5051,52346,0.004112720489501953,9,666,9,0,666,0,2188.3325217391302,161936.60660869564,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52347,127.0.0.1,127.0.0.1,5051,52347,0.004455089569091797,9,666,9,0,666,0,2020.1614042598737,149491.94391523066,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52348,127.0.0.1,127.0.0.1,5051,52348,0.004156827926635742,9,666,9,0,666,0,2165.1124749067967,160218.32314310296,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52349,127.0.0.1,127.0.0.1,5051,52349,0.003353595733642578,9,666,9,0,666,0,2683.6866202189676,198592.8098962036,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52350,127.0.0.1,127.0.0.1,5051,52350,0.33278775215148926,10,710,10,0,710,0,30.04918280600625,2133.4919792264436,71.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52351,127.0.0.1,127.0.0.1,5051,52351,0.01106572151184082,9,666,9,0,666,0,813.3224743067675,60185.86309870079,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52352,127.0.0.1,127.0.0.1,5051,52352,0.025573015213012695,9,666,9,0,666,0,351.93347069298255,26043.07683128071,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52353,127.0.0.1,127.0.0.1,5051,52353,0.004442453384399414,9,666,9,0,666,0,2025.9075833199163,149917.1611656738,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52354,127.0.0.1,127.0.0.1,5051,52354,0.002961874008178711,9,666,9,0,666,0,3038.6167592368993,224857.64018353054,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52355,127.0.0.1,127.0.0.1,5051,52355,0.0030646324157714844,8,622,8,0,622,0,2610.427259996888,202960.71946475806,77.75,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52356,127.0.0.1,127.0.0.1,5051,52356,0.003148794174194336,9,666,9,0,666,0,2858.236995532672,211509.53766941774,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52357,127.0.0.1,127.0.0.1,5051,52357,0.0034034252166748047,9,666,9,0,666,0,2644.394816112084,195685.2163922942,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52358,127.0.0.1,127.0.0.1,5051,52358,0.0028319358825683594,9,666,9,0,666,0,3178.038053544368,235174.8159622832,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52359,127.0.0.1,127.0.0.1,5051,52359,0.0031440258026123047,9,666,9,0,666,0,2862.5719268977023,211830.32259042998,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52360,127.0.0.1,127.0.0.1,5051,52360,0.0029838085174560547,9,666,9,0,666,0,3016.2793447862564,223204.671514183,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52361,127.0.0.1,127.0.0.1,5051,52361,0.0036149024963378906,9,666,9,0,666,0,2489.6937079540958,184237.33438860308,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52362,127.0.0.1,127.0.0.1,5051,52362,0.0032231807708740234,9,666,9,0,666,0,2792.2728012426956,206628.18729195948,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52363,127.0.0.1,127.0.0.1,5051,52363,0.0036270618438720703,9,666,9,0,666,0,2481.3472687832773,183619.69788996252,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52364,127.0.0.1,127.0.0.1,5051,52364,0.0055158138275146484,9,666,9,0,666,0,1631.6721850010806,120743.74169007997,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52365,127.0.0.1,127.0.0.1,5051,52365,0.0032341480255126953,9,666,9,0,666,0,2782.8039808330263,205927.49458164393,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52366,127.0.0.1,127.0.0.1,5051,52366,0.006456613540649414,9,666,9,0,666,0,1393.9195746095047,103150.04852110335,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52367,127.0.0.1,127.0.0.1,5051,52367,0.0036530494689941406,9,666,9,0,666,0,2463.6950789714137,182313.43584388462,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52368,127.0.0.1,127.0.0.1,5051,52368,0.005254983901977539,9,666,9,0,666,0,1712.6598611678237,126736.82972641895,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52369,127.0.0.1,127.0.0.1,5051,52369,0.003590822219848633,9,666,9,0,666,0,2506.389748356683,185472.84137839454,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52370,127.0.0.1,127.0.0.1,5051,52370,0.0031533241271972656,9,666,9,0,666,0,2854.1309541811584,211205.69060940572,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52371,127.0.0.1,127.0.0.1,5051,52371,0.003364086151123047,9,666,9,0,666,0,2675.3179305457124,197973.5268603827,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52372,127.0.0.1,127.0.0.1,5051,52372,0.004820823669433594,9,666,9,0,666,0,1866.900890207715,138150.66587537093,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52373,127.0.0.1,127.0.0.1,5051,52373,0.0034284591674804688,9,666,9,0,666,0,2625.0859527121,194256.36050069542,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52374,127.0.0.1,127.0.0.1,5051,52374,0.0034284591674804688,9,666,9,0,666,0,2625.0859527121,194256.36050069542,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52375,127.0.0.1,127.0.0.1,5051,52375,0.0036487579345703125,9,666,9,0,666,0,2466.5927861996865,182527.86617877678,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52376,127.0.0.1,127.0.0.1,5051,52376,0.004511117935180664,9,666,9,0,666,0,1995.0708736324718,147635.2446488029,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52377,127.0.0.1,127.0.0.1,5051,52377,0.006757497787475586,9,666,9,0,666,0,1331.8539321878418,98557.19098190029,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52378,127.0.0.1,127.0.0.1,5051,52378,0.003148794174194336,9,666,9,0,666,0,2858.236995532672,211509.53766941774,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52379,127.0.0.1,127.0.0.1,5051,52379,0.0031511783599853516,9,666,9,0,666,0,2856.0744495725203,211349.5092683665,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52380,127.0.0.1,127.0.0.1,5051,52380,0.0036139488220214844,9,666,9,0,666,0,2490.3507058978757,184285.9522364428,74.0,44,219,0,0,0,BRUTE_FORCE
127.0.0.1-127.0.0.1-5051-52381,127.0.0.1,127.0.0.1,5051,52381,0.003969669342041016,9,666,9,0,666,0,2267.1913513513514,167772.16,74.0,44,219,0,0,0,BRUTE_FORCE
