timestamp,src_ip,dst_ip,icmp_type,icmp_code,frame_length,ttl,label
1786194652.8921845,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194652.9379027,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194652.9381263,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194652.9888673,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194652.9891024,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.0290487,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.0293293,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.0871391,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.0873444,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.1453788,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.1454496,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.1690023,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.1692252,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.1988971,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.1989744,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.230026,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.2301009,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.2719932,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.272222,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.3489344,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.349023,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.401692,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.4018805,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.4691756,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.4692729,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.5176225,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.5177035,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.5875056,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.587613,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.6373153,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.6375833,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.7302227,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.7304554,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.8582785,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.8585267,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194653.9289796,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194653.9292085,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.0739791,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.074195,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.1722505,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.1724577,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.2429247,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.2431517,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.3990715,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.3993351,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.540264,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.540523,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.70221,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.7024636,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.8219893,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.822077,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194654.986208,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194654.9864352,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.095473,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.0957124,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.256938,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.2571597,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.358964,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.3591704,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.4921813,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.492417,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.5811293,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.5813732,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.6547315,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.6549392,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.7495294,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.7496953,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.8488166,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.84904,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194655.9807227,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194655.980961,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.0620475,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.0621235,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.1227226,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.1229477,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.1898384,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.1900628,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.243859,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.244059,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.319872,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.3200908,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.4066837,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.40695,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.492241,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.4924715,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.597799,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.5980463,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.6272576,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.6273367,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.6620274,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.662178,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.6890376,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.689116,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.7661161,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.7663252,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.8307052,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.8308344,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194656.9368663,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194656.9370089,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.0512135,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.051452,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.1725943,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.1726856,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.2849715,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.2852,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.4300685,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.4302711,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.5724125,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.572494,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.6719625,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.6722288,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.8123386,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.8125656,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194657.9410875,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194657.941344,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.07708,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.07733,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.186632,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.1868536,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.303779,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.3040519,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.438115,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.4383328,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.5401304,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.5403595,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.674943,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.6751244,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.6962087,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.6962953,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.765904,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.7661436,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194658.899231,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194658.8994863,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194659.0563824,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194659.056611,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194659.3768106,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194659.3770664,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194659.528503,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194659.5287771,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194659.668728,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194659.6690302,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194659.801681,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194659.8019059,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194659.9430115,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194659.943106,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194660.1169636,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194660.1171925,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194660.2529004,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194660.2531357,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194660.5518637,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194660.5520675,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194660.679404,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194660.6794841,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194660.7696643,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194660.7698889,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194660.882466,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194660.8825517,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194660.9735565,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194660.9736412,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.0177653,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.0178583,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.0501215,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.0503447,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.0948231,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.0950184,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.2261994,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.226405,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.3408413,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.3409135,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.5336275,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.5338926,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.7211373,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.721228,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.796294,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.7965136,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194661.9662404,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194661.9664752,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194662.2335176,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194662.233774,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194662.4824667,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194662.4827533,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194662.609518,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194662.6097434,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194662.6908977,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194662.6910024,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194662.7609246,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194662.7611604,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194662.8456671,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194662.845901,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194662.9282384,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194662.9284625,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.024098,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.0243266,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.1428216,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.1430705,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.2673647,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.2676315,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.3773787,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.3776114,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.470253,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.470461,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.6261916,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.6264176,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.7548816,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.7549753,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194663.888899,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194663.8891485,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194664.024418,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194664.0246613,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194664.1243248,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194664.1245737,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194664.1693232,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194664.169585,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194664.2875326,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194664.2877853,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
1786194664.3897245,127.0.0.1,127.0.0.1,8,0,64,128,ICMP_TRAFFIC
1786194664.389948,127.0.0.1,127.0.0.1,0,0,64,128,ICMP_TRAFFIC
